Name,HDFC_ID,Category
KIRAN FOREIGN TRADE PRIVATE LIMITED,49351,A
FORBES PHARMACEUTICALS PRIVATE LIMITED,49390,A
SUBODHCHANDRA JEWELLERS PRIVATE LIMITED,49420,A
SANATHAN BIOMEDICS PRIVATE LIMITED,49453,A
REVOLVE ENGINEERS PRIVATE LIMITED,49470,A
NETMEDS MARKETPLACE LIMITED,49503,A
J B ADVANI AND COMPANY PRIVATE LIMITED,49554,A
INDIAMCO EXPORTS PVT LTD,49574,A
PAMMVI AVIATION PVT LTD,49593,A
SAKSHAM IMPEX PRIVATE LIMITED,49632,A
ALPINE OF ASIA PACIFIC INDIA PRIVATE LIMITED,49666,A
HILL ROM INDIA PRIVATE LIMITED,49690,A
BIOCHEMIX HEALTHCARE PRIVATE LIMITED,49730,A
POOMKUDY AGENCIES PRIVATE LTD,49750,A
NEW DELHI MEDICOS PRIVATE LIMITED,50831,A
MOKSHART PRINT PRODUCTION PRIVATE LIMITED,50833,A
ROSY JEWELLERY EXPORTS PRIVATE LIMITED,50835,A
VEENDEEP OILTEK EXPORTS PRIVATE LIMITED,50836,A
MICROLISE TELEMATICS PRIVATE LIMITED,50939,A
AA REALVENTURE PVT LTD,51090,A
CIBERSPRING TECHNOLOGIES INDIA PVT LTD,51091,A
FIVE S MANPOWER SERVICES PRIVATE LIMITED,51092,A
GENOME DIAGNOSTICS PRIVATE LIMITED,51093,A
UNITED EXIM PVT LTD,51094,A
ALPHA CARGO EXPRESS PRIVATE LIMITED,51095,A
WEIZARD FOREX PRIVATE LIMITED,51096,A
WRECKER JEANS CASUALS PVT LTD,51190,A
KEMTECH SOLUTIONS PRIVATE LIMITED,39819,A
ME N MOMS RETAIL PRIVATE LIMITED,48851,A
FIDELITY LIFE SCIENCES PRIVATE LIMITED,48855,A
GEN-BIOTEC PRIVATE LIMITED,48866,A
WANNAMO MARKETING PRIVATE LIMITED,48883,A
XCYTON DIAGNOSTICS PRIVATE LIMITED,48885,A
NATURE TRAILS RESORTS PRIVATE LIMITED,48893,A
BIOMEDIX OPTOTECHNIK AND DEVICES PRIVATE LIMITED,48897,A
BHIMAS RESIDENCY HOTELS PRIVATE LIMITED,48899,A
LITTLE INDIA PRIVATE LIMITED,48906,A
ASTRA BIOSCIENCE Limited,48909,A
SUJATA HOTEL PRIVATE LIMITED,48914,A
RUBY HALL CLINIC SERVICES PRIVATE LIMITED,48922,A
AHUJA CONTINENTAL PRIVATE LIMITED,48923,A
ENKAY HOSPITALITIES PRIVATE LIMITED,48941,A
MAGIQUE HOSPITALITY PRIVATE LIMITED,48948,A
MODERN LIVING HOSPITALITY PRIVATE LIMITED,48953,A
MEHUL ENTERTAINMENTS PRIVATE LIMITED,48968,A
YATRA CORPORATE HOTEL SOLUTIONS PRIVATE LIMITED,48975,A
RED PHOENIX HOSPITALITY SERVICES PRIVATE LIMITED,48985,A
CONTOUR HOLIDAY RESORTS PRIVATE LIMITED,48997,A
ORCHID HOTELS PUNE PRIVATE LIMITED,49036,A
IPSIT ENTERPRISES PRIVATE LIMITED,49066,A
SUDARSHAN CARGO PVT LTD,23114,A
SEAGULL PHARMACEUTICALS PVT LTD,21703,A
CORNER OFFICE ADVISORS PRIVATE LIMITED,22228,A
IIT-IAN'S PACE EDUCATION PRIVATE LIMITED,50482,A
AAWAASS BUILDCON PRIVATE LIMITED,49878,A
LABDHI LIFESTYLE LIMITED,49928,A
HIMESH FOODS PRIVATE LIMITED,27563,A
MACRO INFOTECH PRIVATE LIMITED,27721,A
SWISS PHARMA PVT LTD,28379,A
7HILLS GLOBAL CONSULTING PRIVATE LIMITED,50862,A
NSB BPO SOLUTIONS PRIVATE LIMITED,51241,A
AR SOFTECH PVT LTD,51244,A
CYGNUS E SOLUTIONS PRIVATE LIMITED,51245,A
AURUS IT SOLUTIONS PRIVATE LIMITED,51247,A
MY ENVY BOX PRIVATE LIMITED,51248,A
TRIOTREE TECHNOLOGIES PRIVATE LIMITED,51253,A
TECHPRO VENTURES LLP,51255,A
DARP MOBLIZE SOFTECH PRIVATE LIMITED,51261,A
LABGUARD INDIA PVT LTD,51262,A
PINNACLE INFRAHEIGHTS PRIVATE LIMITED,51263,A
PICASSO HOME PRODUCTS PVT LTD,51264,A
NATURE TECHNOLOGIES PRIVATE LIMITED,49335,A
CHIKINIKI ENTERPRISES INDIA PRIVATE LIMITED,49352,A
AROMA COMPUTER SYSTEMS PVT LTD,49368,A
SWARAN SOFT SUPPORT SOLUTIONS PRIVATE LIMITED,49380,A
FIRST OPINIONS ONLINE SOLUTIONS PRIVATE LIMITED,49387,A
CANDOR INFO SOLUTION PRIVATE LIMITED,49392,A
ZILLIOUS SOLUTIONS PRIVATE LIMITED,49405,A
KH IT SOLUTIONS PRIVATE LIMITED,49424,A
FLIGHTS GURU INFOTECH SERVICES PRIVATE LIMITED,49435,A
IND INNOVATIONS PRIVATE LIMITED,49443,A
INFLUENCE TECHNOLABS PRIVATE LIMITED,49466,A
NERDAPPLABS SOFTWARE SOLUTIONS PRIVATE LIMITED,49473,A
THOUGHTSOL INFOTECH PRIVATE LIMITED,49483,A
NALINI OF NALINI AND YASMIN SALON PVT LTD,50443,A
LOOKS SALON PRIVATE LIMITED,50444,A
NEXIFY BUSINESS SOLUTIONS PRIVATE LIMITED,50446,A
ARC PROPERTY SOLUTIONS PRIVATE LIMITED,50448,A
SKYLINE MOTORS INDIA PVT LTD,50449,A
SOHAN LAL COMMODITY MANAGEMENT PRIVATE LIMITED,50450,A
INTEGRATED LEARNING SOLUTION PVT LTD,50452,A
PAC INDIA PRIVATE LIMITED,50453,A
MONTANA SHIPPING AND CHARTERING PVT LTD,50454,A
ERESOURCE INFOTECH PVT LTD,50455,A
AXLETREE SOLUTIONS INDIA PVT LTD,50456,A
AERAN LAB INDIA PVT LTD,50457,A
INTELLIGENCE SERVICE SOLUTIONS PRIVATE LIMITED,50460,A
GETTY IMAGES MEDIA INDIA PVT LTD,50461,A
FASTLINK CONNECTIONS PRIVATE LIMITED,50462,A
HITECH CONCRETE SOLUTIONS CHENNAI PRIVATE LIMITED,50463,A
STARFLEX SEALING INDIA PVT. LTD.,50466,A
ALLIANCE MACHINES PVT LTD,50467,A
SKYTECH SYSTEMS INDIA PVT LTD,50470,A
PARAGON COSUMER CARE PRIVATE LIMITED,50471,A
MODERN CARGO SERVICES PVT LTD,24565,A
SANDA OFFICE MANAGEMENT SERVICES PRIVATE LIMITED,50554,A
MOON EDUCATION PRIVATE LIMITED,50300,A
IPRIMED EDUCATION SOLUTIONS PRIVATE LIMITED,50302,A
AA EDUTECH PRIVATE LIMITED,50310,A
EDULAB EDUCATIONAL EXCHANGE PVT LTD,50314,A
ABHIMANU VISIONS EDUCATIONAL PVT LTD,50317,A
MIND EDUTAINMENT PVT LTD,50322,A
GLATT INDIA ENGINEERING PRIVATE LIMITED,50331,A
APEX KIDNEY CARE PRIVATE LIMITED,50337,A
KMS HEALTH CENTER PVT LTD,50339,A
KALYPSO ADVENTURES PRIVATE LIMITED,37839,A
VENKATACHALAPATHI PAPER MILLS PRIVATE LIMITED,38006,A
KKASTURI MEDICARE PVT LTD,50350,A
ASSIST AMERICA MEDICAL EMERGENCY SERVICES  INDIA  PVT LTD,50356,A
ELICO HEALTHCARE SERVICES LIMITED,50358,A
DR. SURESH MEDISCAN SYSTEMS PRIVATE LIMITED,50363,A
MEDISOL LIFESCIENCE PRIVATE LIMITED,50374,A
EHI INTERNATIONAL PRIVATE LIMITED,50382,A
CHAMUNDA HEALTH CARE PVT LTD,50383,A
CIM GLOBAL INDIA PRIVATE LIMITED,50387,A
REPOSE MATTRESS PRIVATE LIMITED,42673,A
MYSOLITAIRE JEWELS PRIVATE LIMITED,50910,A
RUCHI PRIYA DEVELOPERS PRIVATE LIMITED,50912,A
AUDIENCE COMMUNICATIONS SYSTEMS INDIA PVT LTD,50913,A
VALUE C CONSULTING SERVICES PRIVATE LIMITED,50915,A
SHIVOM INDUSTRIES PRIVATE LIMITED,50916,A
THEA TEX HEALTHCARE INDIA PRIVATE LIMITED,50917,A
FASTTRACK HOUSING FINANCE PRIVATE LIMITED,50919,A
FAB TECH WORKS AND CONSTRUCTIONS PRIVATE LIMITED,50920,A
TAURUSQUEST GLOBAL SERVICES PRIVATE LIMITED,50922,A
SIGMA OSS SYSTEMS INDIA PRIVATE LIMITED,50881,A
SIMCON DESIGNERS AND CONSULTANTS PVT LTD,50900,A
JAMSHEDPUR MINERAL WOOL MANOFACTURING COMPANY PRIVATE LTD,50905,A
HOLIDAY TRIANGLE TRAVEL PRIVATE LIMITED,50908,A
KARANJI INFOTECH PRIVATE LIMITED,50924,A
CAREER TREE HR SOLUTIONS PRIVATE LIMITED,49659,A
WWF SECURITY SERVICES PRIVATE LIMITED,49693,A
MAN REALTORS AND HOLDINGS PVT LTD,50619,A
EXODUS INFORMATION TECHNOLOGY PRIVATE LIMITED,50621,A
INFOSENSE TECHNOLOGIES PRIVATE LIMITED,49765,A
INVENDIS TECHNOLOGIES INDIA PVT LTD,49799,A
AHANA SYSTEMS AND SOLUTIONS PVT LTD,49809,A
SOTI INDIA PRIVATE LIMITED,49824,A
MICRONOVA NETWORK SOLUTIONS PRIVATE LIMITED,49827,A
PRODUCTIVA IT SOLUTIONS PRIVATE LIMITED,49837,A
AKAARA CONSULTING PRIVATE LIMITED,49845,A
8KPC INDIA PRIVATE LIMITED,49853,A
TAMS INFOTECH PVT LTD,49860,A
GRASSROOTS BPO PVT LTD,49876,A
FDSBG ENGINEERING SERVICES PVT LTD,49877,A
STEAM TURBINE ENGINEERING INDIA PRIVATE LIMITED,33600,A
CRYSTAL HR AND SECURITY SOLUTIONS PVT LTD,49235,A
LEMON PEAK MARKETING SERVICES PRIVATE LIMITED,49282,A
PRISM CORPORATION PRIVATE LIMITED,49290,A
CONSTIENT GLOBAL SOLUTIONS PRIVATE LIMITED,49296,A
SOUTH WESTERN ENGINEERING INDIA LIMITED,49306,A
COIMBATORE TWISTERS PRIVATE LIMITED,49315,A
KMTC INDIA PVT LTD,49353,A
POWERPOINT MARKETING SERVICES PRIVATE LIMITED,50380,A
BOMBAY REAL ESTATE DEVELOPMENT COMPANY PRIVATE LIMITED,50384,A
PRIDE PLAZA  INDIA  PVT LTD,50386,A
HELIOS ESTATE PRIVATE LIMITED,50388,A
PLUS CORPORATE VENTURES PRIVATE LIMITED,50391,A
REALCAP ADVISORS PRIVATE LIMITED,50392,A
MADHYAM ESTATE LINKERS PRIVATE LIMITED,50393,A
GST PROMOTERS PRIVATE LIMITED,50394,A
DURHA INFRACON PRIVATE LIMITED,50396,A
JKM HUMAN RESOURCES PRIVATE LIMITED,50397,A
HI LIFE BUILDERS PRIVATE LIMITED,50398,A
REGENCY PROPERTY INVESTMENTS PRIVATE LIMITED,50399,A
VIRGO BUILDESTATE PRIVATE LIMITED,50402,A
FIH INDIA DEVELOPER PRIVATE LIMITED,50403,A
BRAGANZA AND FULARI VENTURES PRIVATE LIMITED,50405,A
BEARYS PROPERTIES AND DEVELOPMENTS PRIVATE LIMITED,50407,A
CODEBEES TECHNOLOGIES PRIVATE LIMITED,50368,A
APPSHARK SOFTWARE PRIVATE LIMITED,50373,A
LOGICPLANET IT SERVICES INDIA PRIVATE LIMITED,50375,A
COMMUNE PROPERTIES INDIA PVT LTD,50408,A
MAHAGHAR PROPERTIES PRIVATE LIMITED,50409,A
GAIA PROPERTIES AND INFRASTRUCTURE INDIA PRIVATE LIMITED,50410,A
MAHENDRA REALTORS AND INFRASTRUCTURE PVT LTD,50412,A
VISTAR CONSTRUCTIONS PRIVATE LIMITED,50415,A
VIPUL MODERN BUILDCON PRIVATE LIMITED,50417,A
MNC ENTERPRISES PRIVATE LIMITED,47815,A
MEGASOFT INFORMATION SYSTEMS PVT LTD,51154,A
ENGICON AIRTECH PRIVATE LIMITED,51155,A
KULKARNI ORGANICS PRIVATE LIMITED,51161,A
KWALITY CHEMICAL INDUSTRIES PRIVATE LIMITED,51167,A
REED AND PICK IMPEX PRIVATE LIMITED,51168,A
MY WINGS PRIVATE LIMITED,51170,A
SHANTI ATITHI HOME PRIVATE LIMITED,51173,A
EISEN PHARMACEUTICAL COMPANY PRIVATE LIMITED,51177,A
IGNITIV TECHNOLOGIES PRIVATE LIMITED,51179,A
CORE LOGISTIC PRIVATE LIMITED,51186,A
MAIN DATA GROUP INDIA PVT LTD,51217,A
V ENSURE PHARMA TECHNOLOGIES PRIVATE LIMITED,51223,A
IRIX TECHNOLOGIES PRIVATE LIMITED,49889,A
KRYPT INDIA PRIVATE LIMITED,49899,A
SOFTWARE ASSOCIATES INFORMATION TECHNOLOGIES PRIVATE LIMITED,49918,A
MOUNT MERU INDIA PRIVATE LIMITED,49919,A
BEO SOFTWARE PRIVATE LIMITED,49923,A
GES INFOTEK PRIVATE LIMITED,49940,A
LALS SOFTWARE SERVICES PRIVATE LIMITED,49945,A
NY TECHNOLOGY INDIA PVT LTD,49949,A
FOUNDINGMINDS SOFTWARE PRIVATE LIMITED,49965,A
ERAM SCIENTIFIC SOLUTIONS PRIVATE LIMITED,49987,A
LSG INDIA PRIVATE LIMITED,49990,A
PORTRAVE SOLUTIONS PRIVATE LIMITED,50007,A
GERAD  INDIA  PRIVATE LIMITED,50275,A
DAISY HOLDINGS PVT LTD,50277,A
SARSAN SECURITIES P LTD,50280,A
SONAM FINVEST SERVICES PRIVATE LIMITED,50284,A
GEPL INSURANCE BROKING PRIVATE LIMITED,50288,A
ARTHA VRDDHI SECURITIES LTD,50290,A
AEGIS MANAGEMENT AND FINANCIAL CONSULTING INDIA PVT LTD,50291,A
RAGHUNANDAN CAPITAL PRIVATE LIMITED,50294,A
PRIDHVI ASSET RECONSTRUCTION AND SECURITISATION COMPANY LTD,50299,A
BFC CAPITAL PRIVATE LIMITED,50301,A
AKJ FINCAP LIMITED,50303,A
AIRLIFT TRANS OCEANIC PRIVATE LIMITED,36677,A
FIRST MARITIME PRIVATE LIMITED,50121,A
CELWARE LOGISTICS PRIVATE LIMITED,50126,A
TWI INDIA PRIVATE LIMITED,47127,A
RELIANCE VISION EXPRESS PRIVATE LIMITED,48011,A
ROMA BUILDERS AND PROMOTERS PRIVATE LIMITED,48095,A
DAFFODIL BUILDCON PRIVATE LIMITED,48104,A
ECOSCAPES CONSTRUCTIONS PRIVATE LIMITED,48119,A
BHUSHILPA CHEMICALS PRIVATE LIMITED,48128,A
FATCAT INFRASTRUCTURE PRIVATE LIMITED,48141,A
RKJAIN AND SONS HOSPITALITY SERVICES PRIVATE LIMITED,48193,A
RRC VENTURES PRIVATE LIMITED,48146,A
AURANGABAD JALNA TOLL WAY LTD,48162,A
SPR CONSTRUCTION PRIVATE LIMITED,48218,A
AMRAVATI POWER TRANSMISSION COMPANY LIMITED,48226,A
MEGA DESIGNS PVT LTD,38037,A
BEETLERIM TECHNOLOGIES PRIVATE LIMITED,47925,A
KAIROS TECHNOLOGIES P  LTD,47959,A
FUGENIC ENGINEERING SERVICES  INDIA  PRIVATE LIMITED,47986,A
INORYASOFT PRIVATE LIMITED,48061,A
FUSION INDUS TECSON PVT LTD,48014,A
PROFESSIONAL MEDICAL TRANSCRIPTION SOLUTIONS PRIVATE LIMITED,48029,A
AMPLEXOR INDIA PRIVATE LIMITED,48082,A
GN IT SOLUTIONS PVT LTD,48168,A
BIZZ SOLUTIONS PRIVATE LIMITED,48094,A
SRM TECHSOL PRIVATE LIMITED,48134,A
IN NET INDIA PRIVATE LIMITED,47830,A
TERRA FIRMA PROJECTS PRIVATE LIMITED,47895,A
STRAVIS IT SOLUTIONS PRIVATE LIMITED,47914,A
C2S TECHNOLOGIES INDIA PRIVATE LIMITED,47931,A
ORGSPIRE INFO TECHNOLOGIES P LTD,47939,A
DIMENSION ADVISORY SERVICES PVT LTD,47944,A
AMIGO OPTIMA SOFTWARE SOLUTIONS PRIVATE LIMITED,47970,A
QUE LABS TECHNOLOGIES PRIVATE LIMITED,47976,A
DEQUE SOFTWARE PRIVATE LIMITED,48007,A
EQUADRIGA SOFTWARE PRIVATE LIMITED,48038,A
BIZDATA TECHNOLOGIES PVTLTD,48055,A
HIGHWAY 905 TECHNOLOGIES PRIVATE LIMITED,48070,A
EXIM ALERT SOFTWARE SOLUTIONS PRIVATE LIMITED,48075,A
SATHYA TECHNOSOFT INDIA PVT LTD,48102,A
BOSCO SOFT TECHNOLOGIES PRIVATE LIMITED,48112,A
ALBATROSS SOFTWARE SERVICES PVT. LTD.,48160,A
OPTIMIZE IT SYSTEMS PRIVATE LIMITED,48175,A
UNIVERSAL CARGO SOLUTIONS PRIVATE LIMITED,48192,A
APEX TG INDIA PRIVATE LIMITED,48199,A
PRUDENT COMMUNICATION SYSTEMS PVT LTD,48224,A
KAIREE SYSTEM PVT LTD,48314,A
CAPRUS IT PRIVATE LIMITED,48321,A
SWIFT ELEARNING SERVICES PRIVATE LIMITED,48335,A
M AND S SOFTWARE INDIA PRIVATE LIMITED,48351,A
XAAS INFOTECH PRIVATE LIMITED,48373,A
BSM TECHNOLOGIES PRIVATE LIMITED,48388,A
CREATNET SERVICES LIMITED,48406,A
TELOS RISK MANAGEMENT AND INSURANCE BROKING SERVICES PVT LTD,50319,A
PUSHPAK PRECISION INDUSTRIES PRIVATE LIMITED,47656,A
PYE TOOLS PRIVATE LIMITED,47662,A
KARTIK ENTERPRISES PVT LTD,47665,A
GBT COMPOSITES TECNOLOGY LTD,47673,A
GRIND MASTER MACHINE PVT LTD,47678,A
PROFIVE ENGINEERING PRIVATE LIMITED,47681,A
GHODAWAT ENERGY PRIVATE LIMITED,47684,A
RITTERS AUTOMATION PRIVATE LIMITED,47694,A
TECHON DATER SYSTEMS PRIVATE LIMITED,47695,A
TERYAIR EQUIPMENT PRIVATE LIMITED,47698,A
MOL BULK SHIPPING INDIA PVT LTD,47705,A
PEINER SMAG MACHINERY INDIA PRIVATE LIMITED,47716,A
AIRTECH SYSTEMS INDIA PRIVATE LIMITED,47740,A
BORGWARNER EMISSIONS TALEGAON PRIVATE LIMITED,47756,A
AIRCARE TECHNOLOGIES INDIA PRIVATE LIMITED,47768,A
EXCEL GAS AND EQUIPMENTS PRIVATE LIMITED,47793,A
DURST IMAGE TECHNOLOGY INDIA PRIVATE LIMITED,47824,A
KUNDAN COMPONENTS PRIVATE LIMITED,47839,A
YUDO HOT RUNNER INDIA PRIVATE LIMITED,47852,A
MARWELL ENNCON TECH PRIVATE LIMITED,47869,A
SINGH CONSTRUCTION EQUIPMENTS AND MACHINERY PRIVATE LIMITED,47873,A
MARZOLI TEXTILE MACHINERY MANUFACTURERS PRIVATE LIMITED,47878,A
BARCOM INDUSTRIES LIMITED,48241,A
FINESTAR JEWELLERY AND DIAMONDS PVT LTD,48248,A
SKY N SEA CARGO PRIVATE LIMITED,50133,A
GLOSHIPPING AND LOGISTICS PRIVATE LIMITED,50136,A
FORZA ENTERPRISES PRIVATE LIMITED,50142,A
ROOTS INFOCOMM LTD,50170,A
GILCO AGRO PVT LTD,31019,A
PREMIER VIGILANCE SECURITY PVT LTD,48213,A
LOGSTAR ERP INDIA PRIVATE LIMITED,48244,A
RAJLAXMI SOLUTIONS PRIVATE LIMITED,48255,A
KANIX INFOTECH PRIVATE LIMITED,48270,A
COSMOS E SOLUTIONS AND SERVICES PRIVATE LIMITED,48301,A
ENTHRALLTECH PRIVATE LIMITED,48379,A
AKURATE MANAGEMENT SOLUTIONS PVT LTD,48398,A
DATA RATINGS INTELLIGENCE PRIVATE LIMITED,48418,A
SCHOLASTIC INTERNATIONAL IT SUPPORT CENTRE PRIVATE LIMITED,48492,A
EKAMTEC SYSTEMS LIMITED,48501,A
JAMESBLAKE IT SOLUTIONS PRIVATE LIMITED,48522,A
SHREE INFOSOFT PRIVATE LIMITED,48531,A
VSM TECHNOLOGIES PRIVATE LIMITED,48541,A
ALGORT TECHNOSOLUTIONS PVT LTD,48576,A
VAROLOGIC TECHNOLOGIES PRIVATE LIMITED,48589,A
EUPHORIA TECHNOLOGIES PRIVATE LIMITED,48599,A
SCI COMPANIES INDIA SERVICES PRIVATE LIMITED,48618,A
BOLAS INTELLI SOLUTIONS PVT LTD,48664,A
APPISTOKI CONSULTING SERVICES PVT LTD.,48693,A
THARAKAN WEB INNOVATIONS PRIVATE LIMITED,48711,A
SAPPHIRE CABLE AND SERVICES PRIVATE LIMITED,48730,A
BAYSQUARE TECHNOLOGIES PRIVATE LIMITED,48746,A
LATERAL EMSOFT PRIVATE LIMITED,48800,A
SARAF ORGANICS PVT LTD,48074,A
ARCH BIOTECH PVT LTD,48093,A
VIVID LABS PRIVATE LIMITED,48152,A
FRONTLINE IMAGING PVT LTD,48426,A
PRIMUS SOFTWARE DEVELOPMENT INDIA PRIVATE LIMITED,48482,A
ACUMINOUS SOFTWARE PRIVATE LIMITED,48609,A
KOU CHAN TECHNOLOGIES PRIVATE LIMITED,48627,A
HUMMING BIRD DIGITAL PRIVATE LIMITED,48652,A
TOTIENT BUSINESS SOLUTIONS PVT LTD,48684,A
SKYCONTROLS AUTOMATION SYSTEMS PRIVATE LIMITED,48704,A
VALVAYA TECHNOLOGIES PRIVATE LIMITED,48717,A
ASYMMETRIQUE COMMUNICATION PVT LTD,48755,A
INFOSOLS ECONSULTANTS INDIA PRIVATE LIMITED,48789,A
RHYME ORGANICS AND CHEMICALS LTD,48071,A
KOMTECH PLASTIC TECHNOLOGIES INDIA PVT LTD,48088,A
EXCEL INDIA PROTECTIVE PAINTS PVT LTD,48100,A
COROMANDEL PAINTS PRIVATE LIMITED,48127,A
ECON HEALTHCARE PRIVATE LIMITED,48200,A
PARAMESU BIOTECH PRIVATE LIMITED,48236,A
GRACURE PHARMACEUTICALS LIMITED,48243,A
BIGV TELECOM PRIVATE LIMITED,48818,A
SYNOPTICS TECHNOLOGIES PRIVATE LIMITED,48835,A
AXEL CONNECTIONS PVT LTD,48273,A
PIYUSH OVERSEAS PRIVATE LIMITED,48309,A
KADEL INSURANCE BROKERS PVT LTD,48336,A
KRISHNA SAI EXPORTS PRIVATE LTD,48348,A
NAVIGATOR SOURCING SERVICES INDIA PVT LTD,48367,A
AUM VIJAYA AGENCIES INDIA PRIVATE LIMITED,48381,A
LINEN DESIGN COMPANY PVT LTD,48395,A
ANUPAM RETAIL LIMITED,48408,A
HNG RETAIL PRIVATE LIMITED,48422,A
PARINAY JEWELLERY PRIVATE LIMITED,48434,A
SAHIL COUTURE PRIVATE LIMITED,48503,A
FOSBEL INDIA PRIVATE LIMITED,48548,A
MAYANK DISTRIBUTORS PVT LTD,48575,A
CONTINENTAL SALES EMPORIUM PRIVATE LIMITED,48601,A
CHRISTIAN LOUBOUTIN INDIA PRIVATE LIMITED,48617,A
ELIPSE LABS MARKETING PRIVATE LIMITED,48629,A
EDURA PHARMACEUTICALS PVT LTD,48641,A
AVI HEALTHCARE PRIVATE LIMITED,48667,A
CEECON READY MIX CONCRETE PRIVATE LIMITED,48681,A
TAYASH TRADE AND IMPEX PRIVATE LIMITED,48716,A
PRECISION BIOMETRIC INDIA PRIVATE LIMITED,48756,A
PRETTY JEWELLERY PVT LTD,48803,A
BRAWN GLOBUS TURNKEY SOLUTIONS PRIVATE LIMITED,48814,A
ABHIRAM MARKETING SERVICES LIMITED,50250,A
EASYPOLICY INSURANCE WEB AGGREGATORS PRIVATE LIMITED,50253,A
EMINENT SOLVSERVE INSURANCE SURVEYORS AND LOSS ASSESSORS P L,50256,A
AARVI INSURANCE BROKERS PRIVATE LIMITED,50258,A
VISTASTORES ONLINE PRIVATE LIMITED,49702,A
CAPS TALENT TECHNOLOGIES PRIVATE LIMITED,49161,A
TECH DATA SOLUTION PRIVATE LIMITED,49292,A
RAYMED PHARAMACEUTICALS LIMITED,48177,A
SCA SOUTHASIA PETROCHEMICALS PVT LTD,48185,A
JAGDISH TECHNOCAST PVT LTD,48195,A
TRIPADA HEALTHCARE PRIVATE LIMITED,48206,A
SKAN RESEARCH LAB PRIVATE LIMITED,48217,A
JPR LABS PRIVATE LIMITED,48233,A
MEHTA INFOCOM PRIVATE LIMITED,48808,A
EPPS INFOTECH PRIVATE LIMITED,48827,A
TECHHIGHWAY SYSTEMS PRIVATE LIMITED,48844,A
SAIRUNG DEVELOPERS AND PROMOTERS PRIVATE LIMITED,48251,A
OSHO ENGINEERING PRIVATE LIMITED,48265,A
MYJOY PHARMACEUTICALS PRIVATE LIMITED,48275,A
GLOBAL ACTIVES PRIVATE LIMITED,48288,A
STAR CITY BUILDTECH PRIVATE LIMITED,48305,A
INNOREX PHARMACEUTICALS PVT LTD,48371,A
SARVOTHAM REMEDIES LIMITED,48391,A
SUNGLOW PHARMACEUTICALS PVT LTD,48410,A
SHREE COSMETICS LIMITED,48417,A
CHANDRA LIFE SCIENCES PRIVATE LIMITED,48256,A
MEDISPHERE LIFE SCIENCES PVT LTD,48261,A
LIFESCIENCE MECHANICS INDIA P LTD,48269,A
VVA DEVELOPERS PRIVATE LIMITED,48292,A
BUILDING ENVELOPE SYSTEMS INDIA LIMITED,48303,A
VIVO LIFE SCIENCES P LTD,48311,A
PAR BIOSCIENCES PRIVATE LTD,48317,A
LIFE MEDICARE AND BIOTECH PRIVATE LIMITED,48329,A
AVESTA PHARMA PRIVATE LIMITED,48363,A
SRIVASAVI ADHESIVE TAPES PRIVATE LIMITED,48447,A
IMERYS NEWQUEST INDIA PRIVATE LIMITED,48456,A
DETAIL CLOTHING LIMITED,48491,A
PHENIX HARNESS PRIVATE LIMITED,48498,A
WOCO TECH POLYMERE KANDLA LIMITED,48515,A
NEOPACK ENTERPRISE PRIVATE LIMITED,48563,A
M TECH INNOVATIONS LIMITED,48590,A
SHREE ASHTAVINAYAK GLASS PRIVATE LIMITED,48603,A
SPECIAL CERAMICS PRIVATE LIMITED,48614,A
AMBETRONICS ENGINEERS PRIVATE LIMITED,47890,A
BECK AND POLLITZER INDIA PVT LTD,47912,A
FS COMPRESSORS INDIA PRIVATE LIMITED,47919,A
MTD PRODUCTS INDIA PRIVATE LIMITED,47927,A
XNG AUTOMATION SOLUTIONS PRIVATE LIMITED,47935,A
SHELLEX SERVICES PRIVATE LIMITED,47956,A
TWIN ENGINEERS PRIVATE LIMITED,47961,A
GURUKRUPA ENGINERS PRIVATE LIMITED,47973,A
INTECH ENERGY SYSTEMS PRIVATE LIMITED,47994,A
OCEANIC ARTS AND TILES PRIVATE LIMITED,48634,A
KOBELCO PLATE PROCESSING INDIA PVT LTD,48661,A
SAIDEEP AUTOMOBILES PRIVATE LIMITED,48672,A
LAKKA TRANSGLOBAL INDIA PVT LTD,48686,A
SRILAKSHMI AUTOMOBILES PRIVATE LIMITED,48697,A
SUYESH IRON AND STEELS PVT LTD,48698,A
IFB GLOBAL LTD,48743,A
GEEYEM MOTORS PRIVATE LIMITED,48774,A
SIDDHI FORGE PVT LTD,48784,A
BEST CAST IT LIMITED,48790,A
TEXELQ ENGINEERING INDIA PRIVATE LIMITED,48799,A
AUTOPRESS INDIA PVT LTD,48812,A
KAMAL COMMERCIAL VEHICLES PRIVATE LIMITED,48821,A
ALLWIN MARINE SEVICES PVT LTD,48875,A
CHANDRAPRABHU INDUSTRIES PRIVATE LIMITED,48881,A
TIRUPATI CORPORATION PVT LTD,48891,A
ROOP ARINNA FABRICATORS LTD,48903,A
RECETA PHARMACEUTICALS INDIA PVT LTD,48921,A
KOERTING ENGINEERING PRIVATE LIMITED,48934,A
R TECH CONSTRUCTIONS PRIVATE LIMITED,49048,A
RADIANT STRUCTURES PRIVATE LIMITED,49052,A
COLORHOME DEVELOPERS PRIVATE LIMITED,49084,A
JOGINDRA ENGINEERING WORKS PRIVATE LIMITED,49098,A
TIMES IT SERVICES PRIVATE LIMITED,49111,A
